sequencing_id	P122	P127	P13	P137	P153	P155	P157	P184	P190	P198	P20	P205	P211	P218	P225	P231	P237	P243	P249	P256	P26	P262	P33	P44	P5	P63	P75	P81	P84
group	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	Control	FOS	Control	Control	Control	Control	Control	Control	Control	Control	Control	FOS	Control	FOS	FOS	FOS	Control	Control	Control	Control
Fusarium	3.49080019747188	13.4980333365429	15.4938187637892	54.2916127810809	12.3273148642763	0.945727534005998	23.4050126115912	9.35890252955959	12.9811405662806	8.53405056405113	21.3185614167611	14.9694240158586	18.7429351913603	79.4111869464727	23.3136497384164	10.268966042198	26.4814424874073	10.5455686293334	8.80313879299487	33.7108628301775	718.008303183857	3.04757802625133	3.05845354648716	10.1948196043662	35.704314493545	5.89071722654158	2.50153755218833	22576.3818989622	0.421196459085608
Arthrobacter	0.939830822396276	3.39950469216635	2.27850275938077	25.057667437422	14.1764120939177	1.1821594175075	46.096457765512	0.505886623219437	10.8176171385672	4.96165730468089	6.37878215619623	25.0737852265632	55.7744313876236	8.35907231015502	9.97555205153393	4.6210347189891	46.9505166549696	3.45458282685058	1.80577206010151	47.4782762760896	308.064373325506	2.03171868416755	2.29384015986537	1.01948196043662	75.589197456271	6.79698141524028	6.78988764165403	6.41114293276818	1.89538406588523
Campylobacter	185.683718196293	12.3981935831949	14.4684925220679	55.6837054164932	6.36911267987607	7.56582027204798	8.1346690174433	62.2240546559908	49.7610388374091	8.53405056405113	0.335725376641907	8.6074188091187	8.97389018253006	8.35907231015502	34.9704746076245	10.525690193253	3.91817261293271	2.63639215733334	392.303980057053	61.2456897220018	264.401706240002	1.39680659536519	1.52922677324358	24.2976533904062	26.2132941851343	72.5011350958963	58.2500887152425	1.83175512364805	18.5326441997667
Citrobacter	0.805569276339665	5.49919876673969	25.1774554911575	1932.22457795232	13.149135855228	0.709295650504498	5.85125315289781	8.094185971511	6700.43205562851	124.636831493584	0	4.11659160436112	2.61265157212901	6.26930423261626	10.4238914695804	1.5403449063297	1.41864870468253	1.36365111586207	1.35432904507613	8.17038087677966	41.2369633585324	40.9518297277522	0.191153346655447	2.03896392087325	16.1573321916992	71.5948709071976	109.352927281375	9.15877561824025	22.7446087906228
Flavonifractor	65376.9144521679	2659.41252359531	38212.8837027128	586.070999508591	1745.13687428604	1947.25299251835	91028.2307266143	9303.25500100545	817.811855675679	10588.5736207734	751.856980989551	88974.3268764594	16868.1872980378	0	102971.683330696	83045.2567453308	13477.9057961865	10240.5653297522	335.196438656343	24423.1984519251	16683.9902341168	22884.1999079124	332.415669833823	17784.1831451766	50661.1456045673	3441.99138867768	10.3635127162088	35.719224911137	640.218617810124
Porphyromonas	18340.5299759712	1429.09178132746	1.36710165562846	8.35255581247398	871.130250408856	0.709295650504498	3.9959777629546	239.031429471184	331.019084440156	97.0500168795581	493.348440975282	4333.27401699067	5960.93495213225	0	4.5954790349763	18.8692251025388	102.412925538034	99.182891160368	18719.0846180273	157.102914181858	242.570372697249	2133.62207442033	22121.9856550883	48.7652204408852	437.603829219936	60.7197006428132	55.7485511630542	0.915877561824025	225.129507381257
Anaerotignum	26.0467399349825	5.19924247037207	41.46875022073	182.364135239015	3.287283963807	0.945727534005998	133.722541567445	54.1298686844798	103.849124530245	784.338786723955	63.2842334969995	204.893991217065	157.895029793883	0	30.3749955726482	29.3949152957918	23.6441450780422	60.8188397674484	10.6089108530964	215.517920765448	4.85140745394498	14.793451669095	9.74882067942781	119.789130351303	1018.47686976207	11.7814344530832	1.07208752236643	2.74763268547208	135.20406336648
Erysipelatoclostridium	141.645931089724	9.69858691588636	103371.341037863	1032.93273547595	1.43818673416556	4.01934201952549	5739.79391600968	1489.58316206963	473.811630669243	246.892067480921	1.34290150656763	2089.73159261386	472.776341008736	0	6794.35971078521	4111.69400329608	12.227400740359	30.4548749209196	42.4356434123855	1942.17030148898	500.907819619819	168.632650785907	1.14692007993268	46371.47679778	5241.52895365682	3125.25205472748	386.666233066824	818.794540270678	79.1849343080943
Butyrivibrio	6.57881575677393	40.9940271702413	316.370108140019	5.56837054164932	30.4073766652148	9.45727534005998	78.206993360683	30.6061407047759	10.8176171385672	101.813207892052	11.2468001175039	25.2609030267614	62.9308248243247	0	252.527177214673	27.3411220873522	21.9552775724678	122.364960130023	10.3831893455837	158.646923166446	99.4538528058721	37.9677429103811	1.14692007993268	55.3918531837232	78.0749408703785	33.0786428875027	85.0522767744031	7.3270204945922	9.47692032942617
Listeria	0.402784638169833	2.59962123518603	1.82280220750461	2.78418527082466	1.6436419819035	0.709295650504498	6.85024759363646	14.417768761754	170.918350789362	4.96165730468089	4.53229258466574	5.05218060535228	2.4990580255147	0	7.1734306887435	6.28974170084628	0.540437601783822	6.18188505857472	2.0314935676142	5.6613662768237	30.3212965871561	0.825385715443068	2.29384015986537	4.58766882196481	4.85849849121024	188.95608334368	178.323891220282	3.6635102472961	10.5299114771402
unclassified_Muribaculaceae	58.5380340806823	5628.97985763474	1.36710165562846	0	42.3237810340152	23.6431883501499	9.98994440738651	218.290077919187	6.49057028314031	25.2052191077789	234.672038272693	72.6017064769142	43.8471089931216	0	119.706624618407	59.431640969221	804.44137025522	157.183518621701	2169.18368719694	133.23510862843	54.5783338568811	131.87124084425	358.412524978964	111.973101987956	115.022127070977	2.71879256609611	3.21626256709928	0.915877561824025	31.8003326609634
unclassified_Eubacteriaceae	1.47687700662272	5.79915506310731	31.6711883553927	2.78418527082466	5.13638119344844	23.4067564666484	94.1909044125014	6.57652610185268	151.446639939941	514.424629349314	28.872382391204	6.36200520673991	42.0296122472927	0	68.9321855246445	5.39120717215395	12.4976195412509	42.364094666115	2.48293658263958	63.4973694911931	4.85140745394498	3.23805165289204	0.382306693310895	7.64611470327468	30.9588043393397	7.70324560393899	6.78988764165403	9.15877561824025	1.47418760679963
Coprobacillus	78.9457890812872	81.7880834762375	10305.6679806792	338.278510405196	2.26000772511731	0	2790.76232694919	154.295420081928	21.6352342771344	93.0806910358134	12.5897016240715	1168.36354443776	21.3555867634893	0	2287.42771087308	211.925786695861	5.87725891939907	39.0004219136553	1.35432904507613	560.796929944002	137.052260573946	145.839306797902	0.573460039966342	24121.6228385708	4341.57684941287	4709.40185657282	153.308515698399	283.922044165448	26.5353769223933
Butyricimonas	210.522104216766	133.180595587223	0.569625689845192	0	341.877532235928	300.741355813907	18.5527538994321	183.889787540265	112.503218241099	308.416618058964	484.11599311763	28.8161412305278	32.0333801452339	0	82.8307074840851	84.5906077726061	369.524210219689	145.274298876506	1325.210970607	2117.35098753206	18.1927779522937	266.472603670351	94.8120599411018	188.26433536063	63.7254220707576	3.17192466044546	21.084387939873	2.74763268547208	1322.34628329927
Propionibacterium	0.402784638169833	0.499927160612699	5.69625689845192	13.9209263541233	0.205455247737938	4.96506955353149	6.99296108517056	2.02354649287775	25.9622811325612	5.95398876561706	0.335725376641907	33.3069684352854	21.1283996702607	108.667940032015	0	0.128362075527475	4.93149311627738	1.18183096708046	76.9710340618269	28.2424976764273	766.522377723307	5.71420879922124	0.382306693310895	5.26732346225589	58.8669235795473	77.9387202280886	5.00307510437665	9.15877561824025	111.406463428143
Tannerella	31.0144171390771	69.3898898930426	0.797475965783268	61.2520759581426	62.0474848168572	15.3680724275975	1.85527538994321	35.6650069369703	34.616374843415	101.813207892052	182.634604893197	840.346040690263	110.526520855718	0	586.988383077339	67.6468138029794	119.909592895786	222.729682257472	446.702863367611	183.029398381403	40.0241114950461	201.71157061251	407.538935069414	208.314147249217	106.435013458606	1.35939628304806	0.357362507455475	10.0746531800643	374.233053897562
Trueperella	0.805569276339665	4.19938814914667	57.1904192604572	2.78418527082466	5.54729168892432	6.38366085454049	6.70753410210237	38.7003266762869	15.1446639939941	11.3125786546724	26.6901674430316	13.8467172146692	84.5135986810426	60.6032742486239	16.8127281767426	20.9230183109784	5.80970421917609	9.00009736468967	23.926479796345	107.244290721194	15499.0339634907	1.46029780424543	0	5.94697810254697	44.1784397689117	4.53132094349352	9.29142519384236	0.915877561824025	13.0570902316538
Rhodococcus	1.47687700662272	1.39979604971556	1.02532624172135	16.705111624948	10.6836728823728	0.472863767002999	12.1306467803979	0	8.65409371085375	2.97699438280853	0.167862688320953	20.5829580218056	24.5362060686898	22.9874488529263	0.672509127069703	0.385086226582425	23.1712621764814	1.27274104147127	3.38582261269033	25.0901459995596	690.112710323674	0.444438462161652	0	0.679654640291082	32.3146643833983	5.89071722654158	4.2883500894657	9.15877561824025	0.631794688628412
Cellulomonas	0.537046184226443	6.89899481645524	17.77232152317	4.17627790623699	0.821820990951751	0.472863767002999	11.4170793227274	5.31180954380409	10.8176171385672	1.38926404531065	4.86801796130765	14.5951884154621	21.9235544965608	18.8079126978488	6.50092156167379	6.41810377637375	13.7811588454875	5.90915483540231	10.6089108530964	7.01237413833844	388.112596315599	2.47615714632921	0	104.836728264899	31.5237460243641	0.906264188698704	2.14417504473285	5.49526537094415	18.9538406588523
Gigaspora	0	2.79959209943111	5.24055634657576	13.9209263541233	4.72547069797257	1.1821594175075	20.9788832555117	7.33535603668184	17.3081874217075	8.73251685623836	6.37878215619623	1.49694240158586	1.24952901275735	66.8725784812402	1.79335767218587	5.39120717215395	1.08087520356764	4.81823394271265	1.58005055258882	6.2403696460443	70.3454080822022	3.93645495057463	0.764613386621789	5.94697810254697	5.08447516522002	2.26566047174676	0.357362507455475	18.3175512364805	0.421196459085608
Blumeria	5.37046184226443	41.2939834666089	12.4178400386252	1127.59503468399	1.02727623868969	1.1821594175075	2.85426983068186	1.01177324643887	56.2516091205494	1.19079775312341	0.335725376641907	2.99388480317172	104.165282245317	378.248022034515	1.34501825413941	0.128362075527475	0.135109400445956	1.8182014878161	0.677164522538067	1.02933932305885	122.498038212111	1.01585934208378	0.191153346655447	2.54870490109156	1.24287170705378	1.35939628304806	5.7178001192876	115.400572789827	0.210598229542804
Granulicatella	0.537046184226443	9.49861605164128	1.13925137969038	0	0.821820990951751	19.387414447123	40.3879181041483	16.9472018778511	1384.6549937366	0.793865168748942	0.167862688320953	1.87117800198233	0.908748372914437	14.6283765427713	12.6655885598127	3.5941381147693	51.611790970355	3.00003245489656	2.70865809015227	1.02933932305885	28352.838012718	0.825385715443068	0.191153346655447	2.37879124101879	0.338965011014668	37.6099638309962	26.8021880591606	1.83175512364805	3.58016990222767
Carnobacterium	584.977556168653	7.69887827343556	2.62027817328788	1.39209263541233	1.43818673416556	0	6.56482061056828	1498.43617797597	23.7987577048478	7.54171910311495	0.839313441604767	1.49694240158586	2.83983866535761	2.08976807753875	6.61300641618541	0.898534528692326	100.453839231568	717.462307092231	17.8319990935024	68.9657346449432	52.1526301299086	934.844559552595	9.55766733277236	1.52922294065494	27.0042125441686	262.363482628275	240.504967517535	0.915877561824025	46.3316104994169
Chlamydia	3.08801555930205	555.419075440708	6.94943341611134	153.130189895356	4.93092594571051	7.56582027204798	5.13768569522735	2.7823764277069	54.0880856928359	58.5475561952345	1.00717612992572	2.61964920277526	7.4971740765441	254.951705459728	22.0807163387886	48.5208645493856	9.79543153233178	4.18186342197702	1.58005055258882	30.2368426148538	298.361558417616	13.2696626559693	0.955766733277236	8.6655966637113	43.5005097468824	8.15637769828834	17.8681253727738	143.792777206372	1.05299114771402
Schaalia	2.95375401324544	6.39906765584254	126.229052869694	45.9390569686069	1.23273148642763	17.495959379111	25.6884284761367	20.9942948636066	201.20767877735	0.793865168748942	129.757858072097	36.1137354382589	118.818849758563	2.08976807753875	142.908189502312	34.9144845434732	3.51284441159485	20.1820365147587	7.67453125543142	122.041043490165	1084.2895659567	15.6823285934183	0.382306693310895	463.0147236983	234.111834274131	57.5477759823677	3.57362507455475	2.74763268547208	19.1644388883952
Kytococcus	0.939830822396276	0.19997086424508	93.6464634105495	0	0	0.709295650504498	0.142713491534093	30.1002540815565	6.49057028314031	2.18312921405959	16.4505434554534	119.568274326671	52.0258443493515	298.836835088042	59.8533123092036	18.4841388759564	4.79638371583142	11.0910290756782	34.5353906494414	12.5450729997798	3815.63196252773	21.6505022281605	0.382306693310895	192.682090522522	80.5606842844861	18.1252837739741	2.50153755218833	1.83175512364805	48.8587892539305
Pelomonas	0	3.49949012428889	2.73420331125692	20.881389531185	2.67091822059319	0.236431883501499	2.71155633914777	0	4.32704685542687	0.595398876561706	0	5.42641620574875	2.3854644789004	22.9874488529263	0	0.5134483021099	2.76974270914209	0	0.677164522538067	3.40968650763245	32.7470003141286	0.126982417760472	0.382306693310895	0.169913660072771	3.38965011014668	1.35939628304806	3.57362507455475	17.4016736746565	30.5367432837066
Geobacillus	0.268523092113222	0.19997086424508	0.455700551876153	1.39209263541233	1.43818673416556	0	7.70652854284102	4.80592292058465	6.49057028314031	0.992331460936177	0.335725376641907	16.6534842176427	0.567967733071523	0	0.78459398158132	1.79706905738465	2.76974270914209	2.45457200855173	0.225721507512689	7.78437863063258	3.63855559045874	0.444438462161652	0	0.339827320145541	5.98838186125914	19.0315479626728	24.3006505069723	0.915877561824025	2.73777698405645
unclassified_Saprospiraceae	1.34261546056611	1.19982518547048	0.227850275938077	0	0.616365743213813	0	0.428140474602279	0	0	1.19079775312341	0	0.74847120079293	0.795154826300132	0	0.224169709023234	0.128362075527475	0.337773501114889	4.81823394271265	0.225721507512689	1.41534156920592	12.1285186348625	0.507929671041888	0.191153346655447	0.169913660072771	0.451953348019557	2.26566047174676	3.21626256709928	0.915877561824025	0.421196459085608
Eisenbergiella	150.238670037348	104.584762000177	1670.02859748813	488.624515029728	126.149522111094	4.49220578652849	795.913142285636	125.45988255842	25.9622811325612	2615.78573102776	78.8954635108481	4836.43378172372	4104.81640045451	0	181.689549163331	621.272445552979	72.4186386390322	1417.83352019899	11.2860753756344	813.821402293407	3.63855559045874	41.967689069836	5.16114035969708	135.421187077998	400.091701334313	223.84725460858	68.6136014314513	150.20392013914	80.8697201444367
Sellimonas	0.805569276339665	20.7969698814883	38.734546909473	32.0181306144836	122.656782899549	30.9725767386964	7255.55390959329	93.8419686072056	12.9811405662806	418.962342807254	44.9872004700155	3262.96019985678	597.161274551399	0	124.526273362407	53.5269854949571	9.18743923032498	39.7277025087817	2.0314935676142	68.515398691105	4.85140745394498	3.11106923513157	10.3222807193942	2422.62896531756	6887.88201215506	76.1261918506912	68.9709639389067	3.6635102472961	21.2704211838232
Eggerthella	5.23620029620782	14.6978585220133	1.70887706953558	1002.30669749688	3.49273921154494	1.418591301009	251.318458591538	389.026813255747	41.1069451265553	7.74018539530218	5.53946871459146	264.771687280499	241.159099462169	6.26930423261626	7.06134583423188	4.87775887004405	8197.49265325746	13.3637809354483	76.0681480317762	16466.2124835571	5032.12238160443	85.0782198995163	2.86730019983171	1.01948196043662	1612.68253407079	11.3283023587338	2.14417504473285	0	228.709677283485
